sand, silt, clay, bd, theta_r, theta_s, log10(alfa), log10(n), log10(ks)
0,0,100,1.15,0.18519571324466,0.59952169497382,-1.80114428274176,0.08277074342915,1.42513233265061
0,1,99,1.15,0.18376103220591,0.59880112691542,-1.80695635937572,0.08302651648468,1.42563964506694
0,2,98,1.15,0.18236705358306,0.59806237152199,-1.81289038902215,0.08331320352344,1.42615279214884
0,3,97,1.15,0.18101127015760,0.59730541828220,-1.81894724927188,0.08363156626871,1.42666031580549
0,4,96,1.15,0.17969118437620,0.59653021343901,-1.82512753208949,0.08398226176565,1.42715114005880
0,5,95,1.15,0.17840439507999,0.59573682237605,-1.83143142263176,0.08436573031186,1.42761643947073
0,6,94,1.15,0.17714866336157,0.59492555507575,-1.83785859540140,0.08478209420597,1.42805058220158
0,7,93,1.15,0.17592195414772,0.59409701762638,-1.84440814890643,0.08523109776271,1.42845100416480
0,8,92,1.15,0.17472245244742,0.59325209383259,-1.85107859115403,0.08571210532996,1.42881719912218
0,9,91,1.15,0.17354855314304,0.59239189783432,-1.85786787753497,0.08622415538835,1.42914912081811
0,10,90,1.15,0.17239882134285,0.59151774645445,-1.86477349354749,0.08676605460612,1.42944530632707
0,11,89,1.15,0.17127192123608,0.59063117032803,-1.87179257056934,0.08733649072336,1.42970118793705
0,12,88,1.15,0.17016652083383,0.58973392755266,-1.87892202428889,0.08793414573999,1.42990839155328
0,13,87,1.15,0.16908119726686,0.58882793185219,-1.88615870905716,0.08855779643786,1.43005588936545
0,14,86,1.15,0.16801438030960,0.58791500198631,-1.89349958019066,0.08920639430808,1.43013317234097
0,15,85,1.15,0.16696436473434,0.58699642013794,-1.90094184277031,0.08987912058019,1.43013437389291
0,16,84,1.15,0.16592939309061,0.58607244259850,-1.90848303802255,0.09057541468538,1.43006153091169
0,17,83,1.15,0.16490777798948,0.58514202729049,-1.91612098861705,0.09129497644916,1.42992558123561
0,18,82,1.15,0.16389801932139,0.58420298399011,-1.92385352608712,0.09203774386994,1.42974485746170
0,19,81,1.15,0.16289888241353,0.58325251072431,-1.93167801099313,0.09280385072098,1.42954189339764
0,20,80,1.15,0.16190942504263,0.58228785520391,-1.93959085406251,0.09359357335271,1.42933987541444
0,21,79,1.15,0.16092897917860,0.58130682464365,-1.94758744045239,0.09440728311079,1.42916003787648
0,22,78,1.15,0.15995710179976,0.58030802290633,-1.95566277765004,0.09524542184559,1.42902074809491
0,23,77,1.15,0.15899351026582,0.57929084376733,-1.96381271098226,0.09610850380997,1.42893807869562
0,24,76,1.15,0.15803801386764,0.57825530413163,-1.97203507281464,0.09699712445775,1.42892688636872
0,25,75,1.15,0.15709044581163,0.57720179886755,-1.98033019299650,0.09791194854633,1.42900142814159
0,26,74,1.15,0.15615059350898,0.57613084827091,-1.98870071378319,0.09885366607052,1.42917520600730
0,27,73,1.15,0.15521812537328,0.57504289529993,-1.99715104475244,0.09982292637750,1.42946031676924
0,28,72,1.15,0.15429252083631,0.57393818676359,-2.00568679086273,0.10082026929188,1.42986672599087
0,29,71,1.15,0.15337302222294,0.57281674469092,-2.01431428857818,0.10184606852298,1.43040175071735
0,30,70,1.15,0.15245863353828,0.57167840823724,-2.02304023882281,0.10290049725727,1.43106986110739
0,31,69,1.15,0.15154818354142,0.57052290944961,-2.03187139443956,0.10398352291310,1.43187277273925
0,32,68,1.15,0.15064044803348,0.56934994489614,-2.04081428832136,0.10509493519027,1.43280971740203
0,33,67,1.15,0.14973430120513,0.56815922105293,-2.04987501288975,0.10623440570098,1.43387779004424
0,34,66,1.15,0.14882885647283,0.56695047572277,-2.05905905560744,0.10740156898499,1.43507238417300
0,35,65,1.15,0.14792357236436,0.56572349500559,-2.06837117242752,0.10859610773504,1.43638784939092
0,36,64,1.15,0.14701832778517,0.56447813628693,-2.07781529623716,0.10981782491427,1.43781834115088
0,37,63,1.15,0.14611347824513,0.56321430477862,-2.08739463638951,0.11106669720377,1.43935775480077
0,38,62,1.15,0.14520980922305,0.56193170748177,-2.09711248114841,0.11234294532267,1.44099507999023
0,39,61,1.15,0.14430799827878,0.56062922440339,-2.10697418064093,0.11364732081166,1.44270062811849
0,40,60,1.15,0.14340709093563,0.55930436500045,-2.11698888152720,0.11498223687867,1.44441080137229
0,41,59,1.15,0.14250314096777,0.55795389890393,-2.12716757111032,0.11635333339003,1.44603852373070
0,42,58,1.15,0.14159082597331,0.55657530575410,-2.13751834528425,0.11776507849723,1.44751102058379
0,43,57,1.15,0.14066661362495,0.55516715885701,-2.14804483606518,0.11921178066277,1.44879164366428
