sand, silt, clay, bd, theta_r, theta_s, log10(alfa), log10(n), log10(ks)
0,0,100,1.40,0.17975692328179,0.53016030773788,-1.83963464826567,0.07592129959918,1.03507157765218
0,1,99,1.40,0.17842630389989,0.52933457449837,-1.84435386595168,0.07627426057823,1.03211106304981
0,2,98,1.40,0.17713352670677,0.52850040262907,-1.84918630954274,0.07665305338514,1.02905111075487
0,3,97,1.40,0.17587656039064,0.52765741229717,-1.85412935386635,0.07705616237751,1.02587242920064
0,4,96,1.40,0.17465318208788,0.52680523340428,-1.85917967913954,0.07748204620939,1.02255542411044
0,5,95,1.40,0.17346110274898,0.52594368078978,-1.86433360971926,0.07792921489018,1.01908209387149
0,6,94,1.40,0.17229808836912,0.52507284241112,-1.86958740387344,0.07839629104913,1.01543834798316
0,7,93,1.40,0.17116206144251,0.52419300367081,-1.87493747289939,0.07888205304226,1.01161606718754
0,8,92,1.40,0.17005117439561,0.52330439244528,-1.88038052551647,0.07938545993224,1.00761407183086
0,9,91,1.40,0.16896385536808,0.52240683419892,-1.88591364798400,0.07990566089993,1.00343771121357
0,10,90,1.40,0.16789883215045,0.52149949442168,-1.89153433893107,0.08044199344136,0.99909749138907
0,11,89,1.40,0.16685513934506,0.52058087223126,-1.89724052054697,0.08099397519835,0.99460745023659
0,12,88,1.40,0.16583210678528,0.51964907503621,-1.90303054658597,0.08156129354896,0.98998381777036
0,13,87,1.40,0.16482931801974,0.51870224377545,-1.90890322485402,0.08214379567321,0.98524415983817
0,14,86,1.40,0.16384652464839,0.51773893502880,-1.91485786860587,0.08274148030048,0.98040694157929
0,15,85,1.40,0.16288351384516,0.51675832758186,-1.92089438691990,0.08335449111684,0.97549132973156
0,16,84,1.40,0.16193995140173,0.51576023086481,-1.92701341614942,0.08398311096153,0.97051703932717
0,17,83,1.40,0.16101524473876,0.51474494891759,-1.93321647927794,0.08462775533002,0.96550406505017
0,18,82,1.40,0.16010846829072,0.51371307328764,-1.93950613405416,0.08528896306973,0.96047218898982
0,19,81,1.40,0.15921836358151,0.51266526399208,-1.94588603497306,0.08596738130678,0.95544021701721
0,20,80,1.40,0.15834339050084,0.51160205724412,-1.95236080187749,0.08666374073692,0.95042497116408
0,21,79,1.40,0.15748179331069,0.51052372531736,-1.95893559650927,0.08737881744687,0.94544016756423
0,22,78,1.40,0.15663166143910,0.50943020776779,-1.96561541580579,0.08811338063333,0.94049545187035
0,23,77,1.40,0.15579099139677,0.50832112846814,-1.97240433682117,0.08886813436618,0.93559602602817
0,24,76,1.40,0.15495776711613,0.50719590116474,-1.97930515586154,0.08964367402182,0.93074334840280
0,25,75,1.40,0.15413006403475,0.50605390011714,-1.98631976162387,0.09044048313226,0.92593708651630
0,26,74,1.40,0.15330616061119,0.50489463959241,-1.99345007617355,0.09125898121943,0.92117782510113
0,27,73,1.40,0.15248462835381,0.50371789636554,-2.00069893553805,0.09209960424973,0.91646948976586
0,28,72,1.40,0.15166437577207,0.50252374167708,-2.00807039320321,0.09296288385734,0.91182061392341
0,29,71,1.40,0.15084463771878,0.50131249742194,-2.01556946105960,0.09384950195592,0.90724428004182
0,30,70,1.40,0.15002491886115,0.50008465533620,-2.02320165795441,0.09476031574755,0.90275711319967
0,31,69,1.40,0.14920491066302,0.49884079105420,-2.03097268637767,0.09569635711431,0.89837779130098
0,32,68,1.40,0.14838440349301,0.49758148901498,-2.03888832771402,0.09665881332012,0.89412539458689
0,33,67,1.40,0.14756321196389,0.49630728651941,-2.04695447875797,0.09764899990437,0.89001781918106
0,34,66,1.40,0.14674112605593,0.49501864610532,-2.05517720529408,0.09866833805430,0.88607047187050
0,35,65,1.40,0.14591789584187,0.49371596708161,-2.06356271457249,0.09971834217453,0.88229546888424
0,36,64,1.40,0.14509325559128,0.49239964371571,-2.07211719407574,0.10080061264739,0.87870153592259
0,37,63,1.40,0.14426699371400,0.49107016459803,-2.08084651517279,0.10191682298672,0.87529474513776
0,38,62,1.40,0.14343907137799,0.48972820933116,-2.08975590984805,0.10306869414309,0.87207997316870
0,39,61,1.40,0.14260975317087,0.48837460102261,-2.09885001618453,0.10425796319544,0.86906194830092
0,40,60,1.40,0.14177954861120,0.48700983926068,-2.10813409458646,0.10548640621646,0.86624250831976
0,41,59,1.40,0.14094842974081,0.48563310691487,-2.11761670753836,0.10675619958218,0.86361087125966
