sand, silt, clay, bd, theta_r, theta_s, log10(alfa), log10(n), log10(ks)
0,0,100,2.00,0.20186794322229,0.36060454970025,-1.93974851809516,0.05329065998676,-0.11038935794317
0,1,99,2.00,0.20056465059071,0.35950889450835,-1.94224774165766,0.05336693482825,-0.12047521811477
0,2,98,2.00,0.19927835057099,0.35841568752747,-1.94481773481307,0.05345127590017,-0.13057056817256
0,3,97,2.00,0.19800952431185,0.35732363262648,-1.94747126606060,0.05354348151955,-0.14067390876368
0,4,96,2.00,0.19675829019980,0.35623133974470,-1.95022117399903,0.05364347836702,-0.15078369661870
0,5,95,2.00,0.19552437922023,0.35513740259549,-1.95307917850550,0.05375134796195,-0.16089729208564
0,6,94,2.00,0.19430715287645,0.35404048218220,-1.95605510889367,0.05386733144875,-0.17101024517148
0,7,93,2.00,0.19310567542532,0.35293939213556,-1.95915652108250,0.05399180670173,-0.18111603570489
0,8,92,2.00,0.19191883510320,0.35183317578021,-1.96238861392866,0.05412524497244,-0.19120628279472
0,9,91,2.00,0.19074548859026,0.35072116052020,-1.96575435179880,0.05426816355925,-0.20127128906466
0,10,90,2.00,0.18958459206179,0.34960297856197,-1.96925471246572,0.05442108994569,-0.21130067714458
0,11,89,2.00,0.18843528793921,0.34847855166197,-1.97288900076473,0.05458454350895,-0.22128389594416
0,12,88,2.00,0.18729693443621,0.34734804581300,-1.97665519665647,0.05475903115554,-0.23121050203944
0,13,87,2.00,0.18616908424488,0.34621180667308,-1.98055032795087,0.05494504901247,-0.24107025966844
0,14,86,2.00,0.18505143086083,0.34507028845469,-1.98457086108052,0.05514308360195,-0.25085317706425
0,15,85,2.00,0.18394374419683,0.34392398877661,-1.98871309214958,0.05535360943279,-0.26054960347277
0,16,84,2.00,0.18284581362450,0.34277339964332,-1.99297351183521,0.05557708280811,-0.27015048552379
0,17,83,2.00,0.18175740942604,0.34161898031606,-1.99734912313701,0.05581393284945,-0.27964784593186
0,18,82,2.00,0.18067826472964,0.34046115251136,-2.00183770367642,0.05606455057368,-0.28903549094158
0,19,81,2.00,0.17960807048048,0.33930031398258,-2.00643800566495,0.05632927630901,-0.29830985181261
0,20,80,2.00,0.17854646797755,0.33813686446297,-2.01114986769730,0.05660838614334,-0.30747072417874
0,21,79,2.00,0.17749302151408,0.33697123814682,-2.01597418981231,0.05690208065091,-0.31652155109798
0,22,78,2.00,0.17644716280918,0.33580393817298,-2.02091273155423,0.05721048346808,-0.32546891130182
0,23,77,2.00,0.17540811878112,0.33463556962977,-2.02596775042915,0.05753365993325,-0.33432109886757
0,24,76,2.00,0.17437485387943,0.33346686790253,-2.03114157319122,0.05787166173582,-0.34308605016962
0,25,75,2.00,0.17334606149992,0.33229871906499,-2.03643621607380,0.05822459100459,-0.35176918098487
0,26,74,2.00,0.17232021939827,0.33113216893676,-2.04185310332836,0.05859266342981,-0.36037174625725
0,27,73,2.00,0.17129569356529,0.32996841776189,-2.04739281800103,0.05897624508354,-0.36889011624586
0,28,72,2.00,0.17027085465997,0.32880879951749,-2.05305475649906,0.05937584555299,-0.37731603013918
0,29,71,2.00,0.16924417168611,0.32765475144881,-2.05883664267148,0.05979206763073,-0.38563758372327
0,30,70,2.00,0.16821426316698,0.32650779134396,-2.06473408923204,0.06022553686238,-0.39384046602089
0,31,69,2.00,0.16717990378430,0.32536952841406,-2.07074059521653,0.06067685492863,-0.40190882279617
0,32,68,2.00,0.16613999623113,0.32424171976925,-2.07684823819333,0.06114661896632,-0.40982524333933
0,33,67,2.00,0.16509352143974,0.32312634131646,-2.08304882768112,0.06163550728430,-0.41756975752352
0,34,66,2.00,0.16403947420685,0.32202559554997,-2.08933493620428,0.06214437531005,-0.42511800121042
0,35,65,2.00,0.16297677903555,0.32094177172811,-2.09570046339069,0.06267429139996,-0.43243864253451
0,36,64,2.00,0.16190418039578,0.31987694211439,-2.10214083100428,0.06322648740010,-0.43949060995462
0,37,63,2.00,0.16082013761864,0.31883264370052,-2.10865281071903,0.06380226008430,-0.44622236434286
0,38,62,2.00,0.15972281069807,0.31780985786902,-2.11523352889132,0.06440288819094,-0.45257600667942
0,39,61,2.00,0.15861020244107,0.31680945757964,-2.12187851967108,0.06502960271345,-0.45849495980352
0,40,60,2.00,0.15748038448163,0.31583281699603,-2.12857985853830,0.06568358766372,-0.46392943047965
0,41,59,2.00,0.15633165779347,0.31488209920155,-2.13532559697249,0.06636596639355,-0.46883629582023
0,42,58,2.00,0.15516260965217,0.31396012439743,-2.14210050681324,0.06707776781989,-0.47317580289608
0,43,57,2.00,0.15397214246520,0.31307002722118,-2.14888742955751,0.06781990695680,-0.47690918742783
0,44,56,2.00,0.15275945637012,0.31221475380013,-2.15566906914207,0.06859324128195,-0.48000010845708
0,45,55,2.00,0.15152366456051,0.31139629983938,-2.16243020272425,0.06939891165701,-0.48242023358454
0,46,54,2.00,0.15026272200742,0.31061514216760,-2.16915824991982,0.07023953797281,-0.48415140424909
0,47,53,2.00,0.14897277871596,0.30987088358085,-2.17583967970767,0.07112030305642,-0.48517393763748
0,48,52,2.00,0.14764971754314,0.30916374950283,-2.18245597153008,0.07204382364329,-0.48545451234195
0,49,51,2.00,0.14629110713927,0.30849518482503,-2.18898421987338,0.07300350064389,-0.48495200248690
0,50,50,2.00,0.14489614849776,0.30786728592543,-2.19539971713609,0.07399055713542,-0.48362707537207
0,51,49,2.00,0.14346465835366,0.30728212295330,-2.20167714416856,0.07500197419864,-0.48144384824873
0,52,48,2.00,0.14199645105651,0.30674144939573,-2.20779077641292,0.07603901301506,-0.47836834191056
0,53,47,2.00,0.14049118368055,0.30624666647296,-2.21371457385079,0.07710385549360,-0.47436734785124
0,54,46,2.00,0.13894837461917,0.30579885927887,-2.21942229955542,0.07819825579403,-0.46940786727828
0,55,45,2.00,0.13736744078751,0.30539883286679,-2.22488757147193,0.07932344613130,-0.46345678992557
0,56,44,2.00,0.13574771906749,0.30504713642303,-2.23008377910233,0.08048036178624,-0.45648069330055
0,57,43,2.00,0.13408848034008,0.30474407697407,-2.23498386600782,0.08166984636713,-0.44844571980354
0,58,42,2.00,0.13238892653320,0.30448972201021,-2.23956002086918,0.08289279201566,-0.43931731421245
0,59,41,2.00,0.13064806507041,0.30428388670496,-2.24378330819815,0.08415029737305,-0.42905882777078
0,60,40,2.00,0.12886418310080,0.30412609691182,-2.24762326186066,0.08544407746295,-0.41762609690994
0,61,39,2.00,0.12703470627527,0.30401556505223,-2.25104931265230,0.08677711473103,-0.40496041694791
0,62,38,2.00,0.12516377412176,0.30395156828522,-2.25404862907462,0.08815100511808,-0.39104155282873
0,63,37,2.00,0.12326740330186,0.30393394466555,-2.25664484957643,0.08956041253134,-0.37597781200871
0,64,36,2.00,0.12135361459871,0.30396195825638,-2.25884908227746,0.09100291878780,-0.35982448706333
0,65,35,2.00,0.11942544070751,0.30403412785944,-2.26065763007217,0.09248186447513,-0.34254655437424
0,66,34,2.00,0.11748787351079,0.30414901333877,-2.26207286687415,0.09400003708889,-0.32412105768037
0,67,33,2.00,0.11554639664088,0.30430547450285,-2.26309647864174,0.09555900493512,-0.30453659226539
0,68,32,2.00,0.11360646019256,0.30450258435127,-2.26372843539398,0.09715982158356,-0.28378537272473
0,69,31,2.00,0.11167331900806,0.30473942433393,-2.26397056545507,0.09880335114298,-0.26186539998726
0,70,30,2.00,0.10975163660766,0.30501487967634,-2.26382811246076,0.10049036906990,-0.23878110352850
0,71,29,2.00,0.10784520478448,0.30532749598782,-2.26330916479535,0.10222162454827,-0.21454098967110
0,72,28,2.00,0.10595700414342,0.30567543615298,-2.26242339721186,0.10399789284439,-0.18915491683407
0,73,27,2.00,0.10408955926470,0.30605654882326,-2.26118076524589,0.10582000180154,-0.16263319365202
0,74,26,2.00,0.10224544070135,0.30646853290630,-2.25958981465438,0.10768884710718,-0.13498808815860
0,75,25,2.00,0.10042769419900,0.30690914075298,-2.25765555650490,0.10960542185013,-0.10623709098060
0,76,24,2.00,0.09863986645509,0.30737630375155,-2.25537825970453,0.11157086887209,-0.07640574462186
0,77,23,2.00,0.09688548443553,0.30786807221011,-2.25275505631305,0.11358655182669,-0.04552673119499
0,78,22,2.00,0.09516740269506,0.30838242249713,-2.24978398968470,0.11565412525584,-0.01363440842286
0,79,21,2.00,0.09348759868726,0.30891714033585,-2.24646733783831,0.11777557015486,0.01924124327154
0,80,20,2.00,0.09184746133660,0.30946990039087,-2.24281203588871,0.11995319890827,0.05307717291589
0,81,19,2.00,0.09024820354956,0.31003845234737,-2.23882827581700,0.12218970559978,0.08785685122026
0,82,18,2.00,0.08869114532619,0.31062076706445,-2.23452835883963,0.12448838339047,0.12357031947191
0,83,17,2.00,0.08717785462778,0.31121509295344,-2.22992650092094,0.12685369978676,0.16021829186307
0,84,16,2.00,0.08571021100995,0.31181996092876,-2.22503899149985,0.12929273334025,0.19782482242255
0,85,15,2.00,0.08429042272935,0.31243417389905,-2.21988397671698,0.13181905462804,0.23646324891232
0,86,14,2.00,0.08292098799484,0.31305676556933,-2.21448077320102,0.13446344262488,0.27627378952670
