sand, silt, clay, bd, theta_r, theta_s, log10(alfa), log10(n), log10(ks)
0,0,100,1.90,0.19529606751035,0.38587234310832,-1.92376633945599,0.05677442025826,0.06759768694234
0,1,99,1.90,0.19394589585854,0.38485340675455,-1.92630645699575,0.05689941276572,0.05852867070719
0,2,98,1.90,0.19261705382726,0.38383518010331,-1.92893537907501,0.05703247898547,0.04942807178690
0,3,97,1.90,0.19131004075497,0.38281622161824,-1.93166267183889,0.05717353728911,0.04030196368646
0,4,96,1.90,0.19002506542392,0.38179535364544,-1.93449640538047,0.05732260228279,0.03115643560813
0,5,95,1.90,0.18876204206032,0.38077159781476,-1.93744326972373,0.05747978943094,0.02199702730166
0,6,94,1.90,0.18752058282415,0.37974408640367,-1.94050880775671,0.05764532114162,0.01282824444661
0,7,93,1.90,0.18629999207975,0.37871198281816,-1.94369767372155,0.05781953177963,0.00365335651874
0,8,92,1.90,0.18509927675334,0.37767443914039,-1.94701384533259,0.05800286584962,-0.00552542734902
0,9,91,1.90,0.18391719105319,0.37663060513877,-1.95046074662755,0.05819586075317,-0.01470646752521
0,10,90,1.90,0.18275232659724,0.37557968255980,-1.95404126039225,0.05839910705786,-0.02388807345169
0,11,89,1.90,0.18160324064472,0.37452099931813,-1.95775762254759,0.05861318867702,-0.03306794760962
0,12,88,1.90,0.18046859537179,0.37345407171398,-1.96161121384494,0.05883862022686,-0.04224279061214
0,13,87,1.90,0.17934727311097,0.37237863292594,-1.96560231054100,0.05907580798747,-0.05140806197894
0,14,86,1.90,0.17823844153389,0.37129462444332,-1.96972990572624,0.05932505297333,-0.06055787929005
0,15,85,1.90,0.17714156236324,0.37020216121437,-1.97399171951220,0.05958659200179,-0.06968510191950
0,16,84,1.90,0.17605635536572,0.36910148543759,-1.97838445452344,0.05986065270251,-0.07878168493601
0,17,83,1.90,0.17498273716590,0.36799292118473,-1.98290425463584,0.06014749629133,-0.08783934275783
0,18,82,1.90,0.17392074978634,0.36687683764154,-1.98754725066789,0.06044743566866,-0.09685046106352
0,19,81,1.90,0.17287048177798,0.36575362505533,-1.99231006441341,0.06076083227695,-0.10580909830515
0,20,80,1.90,0.17183197569063,0.36462368445888,-1.99719018446526,0.06108808299560,-0.11471184980082
0,21,79,1.90,0.17080511969461,0.36348742970501,-2.00218618822603,0.06142960775795,-0.12355831411000
0,22,78,1.90,0.16978953932483,0.36234529856736,-2.00729782960611,0.06178584418022,-0.13235093349729
0,23,77,1.90,0.16878452388988,0.36119776872502,-2.01252602418855,0.06215725100713,-0.14109412029223
0,24,76,1.90,0.16778902167969,0.36004537392266,-2.01787274427117,0.06254431857376,-0.14979281810837
0,25,75,1.90,0.16680171285907,0.35888871503676,-2.02334079798616,0.06294758117406,-0.15845088080647
0,26,74,1.90,0.16582113503052,0.35772846066320,-2.02893343388768,0.06336762303149,-0.16706974743230
0,27,73,1.90,0.16484581735557,0.35656533436850,-2.03465372856381,0.06380506848638,-0.17564777326935
0,28,72,1.90,0.16387438398118,0.35540009411728,-2.04050383357857,0.06426055285328,-0.18418026952897
0,29,71,1.90,0.16290560701304,0.35423352320659,-2.04648436982664,0.06473468699877,-0.19265991967249
0,30,70,1.90,0.16193840924609,0.35306646041565,-2.05259437902771,0.06522804838343,-0.20107700150986
0,31,69,1.90,0.16097183022370,0.35189988271326,-2.05883199798028,0.06574122960023,-0.20941902450967
0,32,68,1.90,0.16000497497883,0.35073501740861,-2.06519546266535,0.06627493614484,-0.21766996254069
0,33,67,1.90,0.15903696234749,0.34957343273402,-2.07168373794034,0.06683007884200,-0.22580964077366
0,34,66,1.90,0.15806687915016,0.34841705903969,-2.07829641024816,0.06740780558844,-0.23381346598792
0,35,65,1.90,0.15709373198826,0.34726810715742,-2.08503311947294,0.06800946103752,-0.24165185990473
0,36,64,1.90,0.15611637854549,0.34612885666683,-2.09189310936041,0.06863650008868,-0.24928845917018
0,37,63,1.90,0.15513343102593,0.34500133057469,-2.09887519690740,0.06929038708139,-0.25667735560351
0,38,62,1.90,0.15414317316602,0.34388702240640,-2.10597776123845,0.06997250891991,-0.26376209284057
0,39,61,1.90,0.15314359028202,0.34278698534590,-2.11319787602756,0.07068412912038,-0.27047952256139
0,40,60,1.90,0.15213257448933,0.34170239705771,-2.12052937848992,0.07142638756596,-0.27676692636877
0,41,59,1.90,0.15110821456046,0.34063521453721,-2.12796106423672,0.07220031055850,-0.28256651296226
0,42,58,1.90,0.15006900313419,0.33958838791664,-2.13547645112570,0.07300679871160,-0.28782504039073
0,43,57,1.90,0.14901384456972,0.33856545439508,-2.14305556775561,0.07384662998537,-0.29249338214863
0,44,56,1.90,0.14794163140844,0.33756962583848,-2.15067841249412,0.07472065610471,-0.29653279909731
0,45,55,1.90,0.14685000892254,0.33660285452119,-2.15832818555163,0.07563070879752,-0.29992575338605
0,46,54,1.90,0.14573420102834,0.33566592354703,-2.16599026540871,0.07658122578392,-0.30267005938100
0,47,53,1.90,0.14458850545458,0.33475968429134,-2.17364682295173,0.07757661066237,-0.30474600046632
0,48,52,1.90,0.14340933809530,0.33388587203346,-2.18127416754124,0.07861285402557,-0.30609870848436
0,49,51,1.90,0.14219545263307,0.33304688334390,-2.18884580188504,0.07968022948115,-0.30666224219733
0,50,50,1.90,0.14094619485557,0.33224527133996,-2.19633585685842,0.08077347355955,-0.30638400801174
0,51,49,1.90,0.13966065130340,0.33148340824451,-2.20371954349708,0.08189281059288,-0.30522469252779
0,52,48,1.90,0.13833771729088,0.33076335480833,-2.21097227522070,0.08304027986770,-0.30315016368104
0,53,47,1.90,0.13697630409080,0.33008685694228,-2.21806908530234,0.08421766796721,-0.30012726040107
0,54,46,1.90,0.13557545006010,0.32945538046615,-2.22498444855647,0.08542611517349,-0.29612301925007
0,55,45,1.90,0.13413435317069,0.32887014297950,-2.23169222286173,0.08666628317366,-0.29110498510282
0,56,44,1.90,0.13265235750945,0.32833213737715,-2.23816555406361,0.08793857402453,-0.28504151812545
0,57,43,1.90,0.13112891067405,0.32784215068835,-2.24437671605841,0.08924328397569,-0.27790176613608
0,58,42,1.90,0.12956350286922,0.32740077968010,-2.25029691755203,0.09058070152572,-0.26965520395307
0,59,41,1.90,0.12795559318262,0.32700844086463,-2.25589611379297,0.09195118536679,-0.26027067989305
0,60,40,1.90,0.12630450307145,0.32666536956877,-2.26114282183366,0.09335526771183,-0.24971477173548
0,61,39,1.90,0.12460916959075,0.32637159859863,-2.26600386116706,0.09479387581079,-0.23794852865450
0,62,38,1.90,0.12286752577567,0.32612690003160,-2.27044397383131,0.09626889746455,-0.22491998718740
0,63,37,1.90,0.12107689913745,0.32593074452525,-2.27442832184269,0.09778380481361,-0.21055969419637
0,64,36,1.90,0.11924327204327,0.32578272839569,-2.27794493305888,0.09933976719755,-0.19485485459611
0,65,35,1.90,0.11738328125718,0.32568288935590,-2.28101862496535,0.10093066270764,-0.17792443469117
0,66,34,1.90,0.11550408899866,0.32563041959355,-2.28365863448459,0.10255495564443,-0.15981078899204
0,67,33,1.90,0.11360914935182,0.32562368849791,-2.28586400166423,0.10421619851093,-0.14048202522004
0,68,32,1.90,0.11170349884572,0.32566097719255,-2.28763996106930,0.10591675324361,-0.11992597636560
0,69,31,1.90,0.10979206214710,0.32574069806554,-2.28898962315981,0.10765757088918,-0.09814168258440
0,70,30,1.90,0.10787953080624,0.32586129810254,-2.28991386672659,0.10943897902587,-0.07513176114643
0,71,29,1.90,0.10597059949942,0.32602107385095,-2.29041564845768,0.11126107761223,-0.05090536616351
0,72,28,1.90,0.10406991755560,0.32621806221393,-2.29050129772896,0.11312391033756,-0.02547969093904
0,73,27,1.90,0.10218209385450,0.32645008318388,-2.29017828212414,0.11502756720170,0.00112100482539
0,74,26,1.90,0.10031187125286,0.32671491419524,-2.28945162272157,0.11697226047067,0.02886638540584
0,75,25,1.90,0.09846414781390,0.32701046428815,-2.28832184962297,0.11895839934155,0.05772067409988
0,76,24,1.90,0.09664358491099,0.32733478797560,-2.28678646629937,0.12098669619056,0.08764528182023
0,77,23,1.90,0.09485408673411,0.32768592680462,-2.28484403725388,0.12305828861801,0.11860394985085
0,78,22,1.90,0.09309863760693,0.32806175177349,-2.28249753377804,0.12517480099636,0.15056662558993
0,79,21,1.90,0.09137956396966,0.32845995163707,-2.27975479738009,0.12733830033099,0.18350876948872
0,80,20,1.90,0.08969892820936,0.32887814482621,-2.27662706363530,0.12955119213368,0.21740740456099
0,81,19,1.90,0.08805881844387,0.32931402995054,-2.27312744452385,0.13181613430025,0.25223734327906
0,82,18,1.90,0.08646148650059,0.32976553764207,-2.26927017329358,0.13413600727816,0.28796954263700
0,83,17,1.90,0.08490937228172,0.33023097495609,-2.26507041598330,0.13651393760208,0.32457165926360
0,84,16,1.90,0.08340504917882,0.33070912450451,-2.26054430659173,0.13895338067389,0.36201030973149
0,85,15,1.90,0.08195110679680,0.33119923070707,-2.25570909609838,0.14145835305928,0.40025525250539
0,86,14,1.90,0.08054999412215,0.33170083708733,-2.25058337559889,0.14403410720954,0.43928732331527
0,87,13,1.90,0.07920387361671,0.33221352415496,-2.24518718084470,0.14668900147268,0.47911329327664
0,88,12,1.90,0.07791454760027,0.33273665977715,-2.23954174021133,0.14943943636983,0.51978577816281
0,89,11,1.90,0.07668348253030,0.33326925498079,-2.23366888210566,0.15232159097279,0.56138626304226
0,90,10,1.90,0.07551188193744,0.33380994283880,-2.22759047297979,0.15540479696493,0.60381486286258
0,91,9,1.90,0.07440067122092,0.33435703323262,-2.22132840611211,0.15871686884285,0.64645053368661
0,92,8,1.90,0.07335019681833,0.33490858444768,-2.21490537483541,0.16204196474218,0.68869206325894
0,93,7,1.90,0.07235955810050,0.33546247434322,-2.20834583792510,0.16522779317036,0.73065470377859
0,94,6,1.90,0.07142600342698,0.33601650679481,-2.20167581330492,0.16838889759510,0.77257326398394
0,95,5,1.90,0.07054531419234,0.33656857961764,-2.19492086584203,0.17160510178180,0.81447117228364
0,96,4,1.90,0.06971334873677,0.33711686221823,-2.18810374556398,0.17489596271582,0.85626963085074
0,97,3,1.90,0.06892744565661,0.33765990102398,-2.18124366728952,0.17826478452202,0.89786103564031
0,98,2,1.90,0.06818659374698,0.33819663681321,-2.17435734620306,0.18171149862062,0.93912780938893
0,99,1,1.90,0.06749073005319,0.33872637469952,-2.16746046201658,0.18523494854539,0.97995027263579
0,100,0,1.90,0.06684000399403,0.33924873807516,-2.16056855662776,0.18883325622003,1.02021629785718
1,0,99,1.90,0.19362367381225,0.38468330882646,-1.92562735104556,0.05672276474663,0.06915721015236
1,1,98,1.90,0.19227994030127,0.38365409780341,-1.92819209780424,0.05685277120748,0.06010437076819
1,2,97,1.90,0.19095777909606,0.38262467607753,-1.93084845702737,0.05699056585101,0.05102438141985
1,3,96,1.90,0.18965751243703,0.38159385381105,-1.93360580059603,0.05713611923006,0.04192261241627
1,4,95,1.90,0.18837917974374,0.38056064017426,-1.93647204854970,0.05728949931925,0.03280418977214
1,5,94,1.90,0.18712253360084,0.37952416669400,-1.93945378078523,0.05745087614519,0.02367351604360
1,6,93,1.90,0.18588703282974,0.37848360698316,-1.94255643404650,0.05762052844212,0.01453394969175
1,7,92,1.90,0.18467184193544,0.37743811943030,-1.94578450277189,0.05779884933888,0.00538781209510
1,8,91,1.90,0.18347585348255,0.37638683382562,-1.94914169304751,0.05798634461713,-0.00376324631796
1,9,90,1.90,0.18229774957188,0.37532888786998,-1.95263101374464,0.05818361424344,-0.01291765546056
1,10,89,1.90,0.18113610639977,0.37426349880430,-1.95625480504468,0.05839130981419,-0.02207333828304
1,11,88,1.90,0.17998952608444,0.37319004000711,-1.96001469923970,0.05861007062558,-0.03122730713827
1,12,87,1.90,0.17885676470281,0.37210809274631,-1.96391150688096,0.05884045637283,-0.04037547625694
1,13,86,1.90,0.17773682526126,0.37101745876460,-1.96794505263965,0.05908290388894,-0.04951260772183
1,14,85,1.90,0.17662899859844,0.36991813816267,-1.97211404230187,0.05933772779516,-0.05863232881653
1,15,84,1.90,0.17553285405927,0.36881028738661,-1.97641607315550,0.05960516240102,-0.06772727417625
1,16,83,1.90,0.17444819474131,0.36769417205357,-1.98084786024473,0.05988542112112,-0.07678947806700
1,17,82,1.90,0.17337499413049,0.36657012449827,-1.98540565760762,0.06017874568393,-0.08581108744643
1,18,81,1.90,0.17231332310851,0.36543851149841,-1.99008577083738,0.06048543025888,-0.09478532519116
1,19,80,1.90,0.17126326540509,0.36429971478527,-1.99488503501296,0.06080582230367,-0.10370749284373
1,20,79,1.90,0.17022481601165,0.36315412473924,-1.99980116990492,0.06114031124012,-0.11257571855160
1,21,78,1.90,0.16919776802442,0.36200214567101,-2.00483298617228,0.06148931640788,-0.12139115498636
1,22,77,1.90,0.16818161361543,0.36084420964334,-2.00998046419038,0.06185328151931,-0.13015743959050
1,23,76,1.90,0.16717549651267,0.35968079510412,-2.01524474277486,0.06223267818972,-0.13887944572851
1,24,75,1.90,0.16617824108668,0.35851244632086,-2.02062803931981,0.06262801745235,-0.14756160619837
1,25,74,1.90,0.16518845120165,0.35733978918702,-2.02613348642262,0.06303986500099,-0.15620625477234
1,26,73,1.90,0.16420464262014,0.35616353843814,-2.03176482956643,0.06346885263966,-0.16481242071737
1,27,72,1.90,0.16322536502920,0.35498449205905,-2.03752591661594,0.06391567600281,-0.17337534041211
1,28,71,1.90,0.16224928358468,0.35380351365725,-2.04341997414617,0.06438107072272,-0.18188669204384
1,29,70,1.90,0.16127521095041,0.35262151504904,-2.04944884390292,0.06486577109860,-0.19033527295492
1,30,69,1.90,0.16030209636200,0.35143946423990,-2.05561255817485,0.06537047634472,-0.19870760653353
1,31,68,1.90,0.15932898553124,0.35025844244575,-2.06190960181659,0.06589586243515,-0.20698798500680
1,32,67,1.90,0.15835496756777,0.34907974585116,-2.06833776737463,0.06644265634620,-0.21515788130436
1,33,66,1.90,0.15737912372502,0.34790499035768,-2.07489499382960,0.06701173871274,-0.22319519295279
1,34,65,1.90,0.15640048550912,0.34673616385899,-2.08157959234118,0.06760421122282,-0.23107375091248
1,35,64,1.90,0.15541799687343,0.34557558244220,-2.08838983784343,0.06822139015880,-0.23876279305507
1,36,63,1.90,0.15443046340235,0.34442571923109,-2.09532342771505,0.06886473420596,-0.24622547538406
1,37,62,1.90,0.15343647496051,0.34328890525083,-2.10237727528596,0.06953573775935,-0.25341614758538
1,38,61,1.90,0.15243432759895,0.34216702225802,-2.10954750412863,0.07023582311033,-0.26027838657328
1,39,60,1.90,0.15142203594968,0.34106147799223,-2.11682885991699,0.07096626586960,-0.26674721817049
1,40,59,1.90,0.15039752689308,0.33997366765369,-2.12421306985607,0.07172817449144,-0.27275565344740
1,41,58,1.90,0.14935896102043,0.33890562798549,-2.13168712967870,0.07252250687722,-0.27824069262585
1,42,57,1.90,0.14830495138355,0.33786022970948,-2.13923337738605,0.07335010437077,-0.28314633774114
1,43,56,1.90,0.14723431768428,0.33684053907426,-2.14683226360961,0.07421184701655,-0.28742872932208
1,44,55,1.90,0.14614494273312,0.33584875825817,-2.15446618216824,0.07510938756290,-0.29106618712065
1,45,54,1.90,0.14503233842987,0.33488596339942,-2.16211988585035,0.07604678490405,-0.29405750134534
1,46,53,1.90,0.14389059156422,0.33395314487529,-2.16977581054094,0.07702899869174,-0.29639106445203
1,47,52,1.90,0.14271559112492,0.33305209872711,-2.17741048228024,0.07805360048104,-0.29801766582035
1,48,51,1.90,0.14150590387117,0.33218527531423,-2.18499668336901,0.07911105819678,-0.29886709973849
1,49,50,1.90,0.14026098603852,0.33135530112678,-2.19250742979091,0.08019515314729,-0.29887905395228
1,50,49,1.90,0.13898000029309,0.33056465613238,-2.19991718941850,0.08130550775112,-0.29800960603099
1,51,48,1.90,0.13766181965760,0.32981552354748,-2.20720107308213,0.08244405683813,-0.29622277939750
1,52,47,1.90,0.13630529719940,0.32910976283651,-2.21433407512932,0.08361265945311,-0.29348437225563
1,53,46,1.90,0.13490941839425,0.32844893412823,-2.22129082660278,0.08481254010357,-0.28976029383196
1,54,45,1.90,0.13347334633189,0.32783432652334,-2.22804556171095,0.08604442282987,-0.28501672525242
1,55,44,1.90,0.13199640948161,0.32726697954236,-2.23457205852359,0.08730875881086,-0.27922051175234
1,56,43,1.90,0.13047805565111,0.32674770107964,-2.24084347483264,0.08860589217115,-0.27233928301742
1,57,42,1.90,0.12891778383108,0.32627708421112,-2.24683209376885,0.08993616150864,-0.26434118085930
1,58,41,1.90,0.12731506199395,0.32585552072684,-2.25250903168314,0.09129996969884,-0.25519414530285
1,59,40,1.90,0.12566922323666,0.32548320587059,-2.25784394823044,0.09269786437544,-0.24486460836503
1,60,39,1.90,0.12397926723547,0.32516012582700,-2.26280473649474,0.09413070558681,-0.23331489821034
1,61,38,1.90,0.12224334853718,0.32488601330597,-2.26735712529294,0.09560011419693,-0.22049706771265
1,62,37,1.90,0.12045852452963,0.32466028920908,-2.27146573030293,0.09710923535479,-0.20634472585526
1,63,36,1.90,0.11862754519508,0.32448234654705,-2.27511053118420,0.09866049705181,-0.19082025867165
1,64,35,1.90,0.11676642023208,0.32435211528710,-2.27831195226431,0.10024891655106,-0.17402532559674
1,65,34,1.90,0.11488500440957,0.32426899483831,-2.28108602922131,0.10187106880595,-0.15603491421455
1,66,33,1.90,0.11298669977950,0.32423143886347,-2.28343169278221,0.10353009802112,-0.13682258613634
