sand, silt, clay, bd, theta_r, theta_s, log10(alfa), log10(n), log10(ks)
0,0,100,1.75,0.18704063381923,0.42716964980812,-1.89756751162527,0.06279241973894,0.36216670846985
0,1,99,1.75,0.18567996586358,0.42625439372757,-1.90045648395832,0.06303064077925,0.35500749442481
0,2,98,1.75,0.18434382153145,0.42533945703748,-1.90345629781768,0.06327914965364,0.34774682814381
0,3,97,1.75,0.18303206861477,0.42442287125861,-1.90657318391870,0.06353719219663,0.34039084925482
0,4,96,1.75,0.18174444115212,0.42350281140716,-1.90981121250945,0.06380417528548,0.33294727521547
0,5,95,1.75,0.18048057836380,0.42257776740200,-1.91317276371692,0.06407964265749,0.32542435725146
0,6,94,1.75,0.17924005967000,0.42164661647498,-1.91665899460441,0.06436325583551,0.31783004828189
0,7,93,1.75,0.17802242916116,0.42070859456701,-1.92027027282955,0.06465478262036,0.31017139600134
0,8,92,1.75,0.17682720429811,0.41976319437463,-1.92400655880013,0.06495409218826,0.30245414937774
0,9,91,1.75,0.17565386591516,0.41881002728517,-1.92786771655445,0.06526115485789,0.29468257507446
0,10,90,1.75,0.17450183124926,0.41784868491261,-1.93185372774341,0.06557604511577,0.28685950415021
0,11,89,1.75,0.17337041963021,0.41687863181414,-1.93596478313276,0.06589894747744,0.27898664070280
0,12,88,1.75,0.17225882987882,0.41589915550613,-1.94020123922728,0.06623016530802,0.27106513616553
0,13,87,1.75,0.17116615342820,0.41490938880088,-1.94456345449084,0.06657013197385,0.26309635988324
0,14,86,1.75,0.17009143980572,0.41390839980388,-1.94905155227773,0.06691942113383,0.25508270569420
0,15,85,1.75,0.16903380856728,0.41289532155318,-1.95366518294851,0.06727874938618,0.24702821324062
0,16,84,1.75,0.16799257268019,0.41186947816952,-1.95840336471415,0.06764896275908,0.23893878903088
0,17,83,1.75,0.16696731995484,0.41083046736272,-1.96326446791713,0.06803100236040,0.23082189487261
0,18,82,1.75,0.16595790563245,0.40977817922112,-1.96824637455422,0.06842585417247,0.22268571477806
0,19,81,1.75,0.16496434184399,0.40871275698937,-1.97334680249422,0.06883449753165,0.21453797918814
0,20,80,1.75,0.16398661506269,0.40763452365177,-1.97856374269235,0.06925786832378,0.20638475949163
0,21,79,1.75,0.16302449805650,0.40654390186379,-1.98389592645128,0.06969684482611,0.19822958843265
0,22,78,1.75,0.16207742669146,0.40544134652980,-1.98934322141584,0.07015225293612,0.19007318601047
